id,user_id,event_name,event_time,event_props,client_ip,device_id,ua
500,63,open_chat,2025-08-09 06:26:13,"{""card_id"": 853, ""stay_ms"": 18334}",127.0.0.1,i6cf069q11wi,Mozilla/5.0
501,63,view_card,2025-09-01 10:43:13,"{""card_id"": 1032, ""stay_ms"": 5980}",127.0.0.1,qi6realtc019,Mozilla/5.0
502,63,open_profile,2025-08-10 20:40:13,"{""card_id"": 1114, ""stay_ms"": 17512}",127.0.0.1,szo8ds3d5r8b,Mozilla/5.0
503,63,report,2025-07-08 10:51:13,"{""card_id"": 1190, ""stay_ms"": 14043}",127.0.0.1,9c6lu4bw0zlv,Mozilla/5.0
504,64,video_book,2025-08-11 11:41:13,"{""card_id"": 1644, ""stay_ms"": 17155}",127.0.0.1,cncm98ytqwp8,Mozilla/5.0
505,64,send_msg,2025-09-07 03:19:13,"{""card_id"": 393, ""stay_ms"": 11633}",127.0.0.1,a88n05031l7c,Mozilla/5.0
506,64,date_create,2025-06-23 13:26:13,"{""card_id"": 630, ""stay_ms"": 12527}",127.0.0.1,rij8npas3jx0,Mozilla/5.0
507,64,report,2025-08-06 11:46:13,"{""card_id"": 645, ""stay_ms"": 16046}",127.0.0.1,evq071ufllk7,Mozilla/5.0
508,64,like,2025-08-30 17:19:13,"{""card_id"": 982, ""stay_ms"": 9328}",127.0.0.1,p8y11trvpymr,Mozilla/5.0
509,65,open_profile,2025-09-09 06:19:13,"{""card_id"": 598, ""stay_ms"": 3091}",127.0.0.1,dyre5q77ydie,Mozilla/5.0
510,65,date_create,2025-07-14 16:33:13,"{""card_id"": 593, ""stay_ms"": 17070}",127.0.0.1,dkelecxkr9ai,Mozilla/5.0
511,65,reject,2025-06-20 05:27:13,"{""card_id"": 1141, ""stay_ms"": 10248}",127.0.0.1,g3w6l75o2o6m,Mozilla/5.0
512,65,report,2025-09-10 03:48:13,"{""card_id"": 493, ""stay_ms"": 12008}",127.0.0.1,tsgp1xbb12u4,Mozilla/5.0
513,65,like,2025-07-20 06:31:13,"{""card_id"": 1240, ""stay_ms"": 5672}",127.0.0.1,1wkbb5tademk,Mozilla/5.0
514,65,reject,2025-09-03 18:49:13,"{""card_id"": 812, ""stay_ms"": 16586}",127.0.0.1,3czf8e9z9f3h,Mozilla/5.0
515,66,reject,2025-07-03 07:14:13,"{""card_id"": 292, ""stay_ms"": 18972}",127.0.0.1,gr0nqh8wuj1l,Mozilla/5.0
516,66,like,2025-07-12 00:06:13,"{""card_id"": 171, ""stay_ms"": 15188}",127.0.0.1,7m591tf3hxth,Mozilla/5.0
517,66,date_create,2025-09-07 13:47:13,"{""card_id"": 797, ""stay_ms"": 3156}",127.0.0.1,o36uaduzfih9,Mozilla/5.0
518,66,report,2025-07-29 19:10:13,"{""card_id"": 69, ""stay_ms"": 2907}",127.0.0.1,n0yjhpfsz9xu,Mozilla/5.0
519,66,reject,2025-08-06 12:10:13,"{""card_id"": 1305, ""stay_ms"": 12469}",127.0.0.1,8j0arye5tuzl,Mozilla/5.0
520,67,like,2025-08-17 06:35:13,"{""card_id"": 818, ""stay_ms"": 4419}",127.0.0.1,udu2mwmwlmrx,Mozilla/5.0
521,67,reject,2025-09-08 07:42:13,"{""card_id"": 1575, ""stay_ms"": 7127}",127.0.0.1,vy5zqw8lm4nu,Mozilla/5.0
522,67,open_chat,2025-06-25 22:07:13,"{""card_id"": 1829, ""stay_ms"": 8532}",127.0.0.1,60fjstzlu6sl,Mozilla/5.0
523,67,report,2025-08-27 05:37:13,"{""card_id"": 1039, ""stay_ms"": 9378}",127.0.0.1,ruuwcaw9903n,Mozilla/5.0
524,67,view_card,2025-06-28 16:17:13,"{""card_id"": 1600, ""stay_ms"": 3992}",127.0.0.1,341i39unjn2o,Mozilla/5.0
525,67,open_chat,2025-07-14 09:25:13,"{""card_id"": 388, ""stay_ms"": 14315}",127.0.0.1,i7t05ybq5ul6,Mozilla/5.0
526,67,send_msg,2025-07-11 19:06:13,"{""card_id"": 1853, ""stay_ms"": 3475}",127.0.0.1,1l06i5245ehj,Mozilla/5.0
527,67,open_chat,2025-08-09 15:20:13,"{""card_id"": 450, ""stay_ms"": 8378}",127.0.0.1,39a4rrf92b67,Mozilla/5.0
528,67,view_card,2025-07-06 10:34:13,"{""card_id"": 798, ""stay_ms"": 18957}",127.0.0.1,q5rcs8j6e0ok,Mozilla/5.0
529,67,video_book,2025-09-12 20:12:13,"{""card_id"": 1519, ""stay_ms"": 17045}",127.0.0.1,ofzdvgm9rv5u,Mozilla/5.0
530,68,open_profile,2025-07-26 06:20:13,"{""card_id"": 1122, ""stay_ms"": 9254}",127.0.0.1,2zqyf72kdwkj,Mozilla/5.0
531,68,open_chat,2025-08-20 07:46:13,"{""card_id"": 887, ""stay_ms"": 2143}",127.0.0.1,trt4h95vvz4y,Mozilla/5.0
532,68,reject,2025-09-03 11:49:13,"{""card_id"": 1389, ""stay_ms"": 18847}",127.0.0.1,t3lbnpyjamef,Mozilla/5.0
533,68,report,2025-07-11 23:33:13,"{""card_id"": 619, ""stay_ms"": 4264}",127.0.0.1,36ix2zw7of7x,Mozilla/5.0
534,68,report,2025-09-10 07:54:13,"{""card_id"": 1323, ""stay_ms"": 6591}",127.0.0.1,7fhhi9izteq1,Mozilla/5.0
535,68,open_chat,2025-08-31 08:56:13,"{""card_id"": 181, ""stay_ms"": 2933}",127.0.0.1,7y63prng3hbo,Mozilla/5.0
536,68,video_book,2025-06-30 19:22:13,"{""card_id"": 652, ""stay_ms"": 2088}",127.0.0.1,1tlsrwwquwnw,Mozilla/5.0
537,68,open_chat,2025-06-28 20:00:13,"{""card_id"": 294, ""stay_ms"": 9202}",127.0.0.1,9fn1fkqbu52u,Mozilla/5.0
538,68,reject,2025-08-03 07:06:13,"{""card_id"": 1369, ""stay_ms"": 19680}",127.0.0.1,9695x3208rfa,Mozilla/5.0
539,69,reject,2025-09-12 13:28:13,"{""card_id"": 655, ""stay_ms"": 17906}",127.0.0.1,rc62akvwvd1p,Mozilla/5.0
540,69,open_profile,2025-07-09 04:26:13,"{""card_id"": 340, ""stay_ms"": 5487}",127.0.0.1,1xroynwu6n2g,Mozilla/5.0
541,69,like,2025-07-23 18:08:13,"{""card_id"": 862, ""stay_ms"": 10892}",127.0.0.1,v5k8ri3ab71g,Mozilla/5.0
542,69,open_profile,2025-08-07 01:16:13,"{""card_id"": 1282, ""stay_ms"": 6445}",127.0.0.1,9zl4ub72girr,Mozilla/5.0
543,69,open_profile,2025-08-04 12:46:13,"{""card_id"": 859, ""stay_ms"": 11920}",127.0.0.1,r2us2zgehnrc,Mozilla/5.0
544,69,video_book,2025-07-02 09:22:13,"{""card_id"": 1313, ""stay_ms"": 18093}",127.0.0.1,yp0h6f9jcpw1,Mozilla/5.0
545,69,send_msg,2025-06-28 13:21:13,"{""card_id"": 1204, ""stay_ms"": 19649}",127.0.0.1,ayeigctbnch3,Mozilla/5.0
546,70,video_book,2025-08-04 21:10:13,"{""card_id"": 1938, ""stay_ms"": 3760}",127.0.0.1,im6we5vzvuul,Mozilla/5.0
547,70,like,2025-06-29 17:00:13,"{""card_id"": 1779, ""stay_ms"": 6315}",127.0.0.1,altka4itaryg,Mozilla/5.0
548,70,video_book,2025-07-12 09:39:13,"{""card_id"": 1058, ""stay_ms"": 14128}",127.0.0.1,3pamcimhs7up,Mozilla/5.0
549,70,report,2025-07-06 15:02:13,"{""card_id"": 1624, ""stay_ms"": 8887}",127.0.0.1,zn32lhz892d3,Mozilla/5.0
550,70,date_create,2025-08-04 19:18:13,"{""card_id"": 4, ""stay_ms"": 15165}",127.0.0.1,a5ltn9e41e95,Mozilla/5.0
551,70,reject,2025-08-18 03:26:13,"{""card_id"": 465, ""stay_ms"": 5242}",127.0.0.1,230fuzrb07bf,Mozilla/5.0
552,70,reject,2025-06-16 17:46:13,"{""card_id"": 321, ""stay_ms"": 7478}",127.0.0.1,bw25nxk71b1q,Mozilla/5.0
553,70,open_chat,2025-08-25 13:40:13,"{""card_id"": 1942, ""stay_ms"": 13832}",127.0.0.1,s46b51ddy8c8,Mozilla/5.0
554,71,open_profile,2025-08-19 21:32:13,"{""card_id"": 1359, ""stay_ms"": 1780}",127.0.0.1,nrn4oy1mmyr7,Mozilla/5.0
555,71,date_create,2025-06-20 19:20:13,"{""card_id"": 1743, ""stay_ms"": 15483}",127.0.0.1,jiwlt3pbzeem,Mozilla/5.0
556,71,open_profile,2025-09-07 17:02:13,"{""card_id"": 259, ""stay_ms"": 16937}",127.0.0.1,d4wufpp933v8,Mozilla/5.0
557,71,reject,2025-07-25 02:15:13,"{""card_id"": 18, ""stay_ms"": 10528}",127.0.0.1,y8a5vkua46yh,Mozilla/5.0
558,71,report,2025-07-21 19:27:13,"{""card_id"": 1036, ""stay_ms"": 11778}",127.0.0.1,f43kmhz9xl89,Mozilla/5.0
559,71,date_create,2025-08-15 03:13:13,"{""card_id"": 582, ""stay_ms"": 3515}",127.0.0.1,0be2uugpm9gt,Mozilla/5.0
560,71,date_create,2025-06-18 13:24:13,"{""card_id"": 244, ""stay_ms"": 5045}",127.0.0.1,6l8dze0cmp21,Mozilla/5.0
561,71,date_create,2025-07-04 21:48:13,"{""card_id"": 1849, ""stay_ms"": 2860}",127.0.0.1,skecwzj47r9u,Mozilla/5.0
562,71,open_profile,2025-08-31 22:58:13,"{""card_id"": 1874, ""stay_ms"": 10490}",127.0.0.1,hgyoswh1ed16,Mozilla/5.0
563,71,like,2025-09-13 13:24:13,"{""card_id"": 1056, ""stay_ms"": 13692}",127.0.0.1,ppog9h53ljcm,Mozilla/5.0
564,71,open_profile,2025-07-09 07:55:13,"{""card_id"": 1848, ""stay_ms"": 4246}",127.0.0.1,t5o7aunhrfej,Mozilla/5.0
565,71,send_msg,2025-08-16 22:35:13,"{""card_id"": 155, ""stay_ms"": 9728}",127.0.0.1,y1pdqc0a4pf4,Mozilla/5.0
566,72,open_profile,2025-08-08 01:26:13,"{""card_id"": 654, ""stay_ms"": 6850}",127.0.0.1,zl5xzqplhrm8,Mozilla/5.0
567,72,video_book,2025-06-24 12:01:13,"{""card_id"": 1185, ""stay_ms"": 14369}",127.0.0.1,9l1669sftvsy,Mozilla/5.0
568,72,view_card,2025-07-06 20:46:13,"{""card_id"": 1340, ""stay_ms"": 1832}",127.0.0.1,k3wr0buxa44w,Mozilla/5.0
569,72,date_create,2025-08-25 23:47:13,"{""card_id"": 184, ""stay_ms"": 19015}",127.0.0.1,bbem4ztrue0i,Mozilla/5.0
570,72,open_profile,2025-07-09 14:59:13,"{""card_id"": 1854, ""stay_ms"": 11839}",127.0.0.1,2up3s8ytzi9y,Mozilla/5.0
571,72,date_create,2025-06-25 03:09:13,"{""card_id"": 1279, ""stay_ms"": 14853}",127.0.0.1,d7hbg575od1q,Mozilla/5.0
572,72,send_msg,2025-08-14 03:24:13,"{""card_id"": 1085, ""stay_ms"": 11212}",127.0.0.1,g7azeklobv6i,Mozilla/5.0
573,72,like,2025-06-20 11:30:13,"{""card_id"": 1334, ""stay_ms"": 1062}",127.0.0.1,pi031w0zypbx,Mozilla/5.0
574,72,open_profile,2025-09-08 17:07:13,"{""card_id"": 78, ""stay_ms"": 19003}",127.0.0.1,xytwh29kcuvc,Mozilla/5.0
575,72,date_create,2025-09-06 23:37:13,"{""card_id"": 367, ""stay_ms"": 4297}",127.0.0.1,7prg99z4pn7g,Mozilla/5.0
576,73,like,2025-09-01 14:39:13,"{""card_id"": 1956, ""stay_ms"": 18219}",127.0.0.1,dcl40pr489k9,Mozilla/5.0
577,73,open_chat,2025-07-24 19:54:13,"{""card_id"": 414, ""stay_ms"": 3461}",127.0.0.1,kzh14g2ovec1,Mozilla/5.0
578,73,date_create,2025-08-23 20:51:13,"{""card_id"": 1514, ""stay_ms"": 12007}",127.0.0.1,ja8kt30u3xrj,Mozilla/5.0
579,73,like,2025-09-14 22:38:13,"{""card_id"": 1920, ""stay_ms"": 2167}",127.0.0.1,3dzkhl6oh0hf,Mozilla/5.0
580,73,view_card,2025-09-14 03:55:13,"{""card_id"": 1820, ""stay_ms"": 16655}",127.0.0.1,nddr8v6690aj,Mozilla/5.0
581,73,open_chat,2025-06-19 02:38:13,"{""card_id"": 1799, ""stay_ms"": 19697}",127.0.0.1,v6y37o7m59wx,Mozilla/5.0
582,73,like,2025-09-12 12:59:13,"{""card_id"": 1202, ""stay_ms"": 11932}",127.0.0.1,8ybm5bm2j434,Mozilla/5.0
583,73,open_profile,2025-08-08 07:28:13,"{""card_id"": 1688, ""stay_ms"": 7974}",127.0.0.1,vznysonx8qpa,Mozilla/5.0
584,73,open_profile,2025-06-22 02:38:13,"{""card_id"": 1784, ""stay_ms"": 15139}",127.0.0.1,6nxai13vrahd,Mozilla/5.0
585,73,view_card,2025-07-28 15:52:13,"{""card_id"": 1905, ""stay_ms"": 5488}",127.0.0.1,ujmjzvsnx92o,Mozilla/5.0
586,74,video_book,2025-07-29 06:45:13,"{""card_id"": 1559, ""stay_ms"": 17445}",127.0.0.1,s1wvblhwp7ez,Mozilla/5.0
587,74,reject,2025-06-29 01:31:13,"{""card_id"": 1300, ""stay_ms"": 14809}",127.0.0.1,acq9gypnfg9b,Mozilla/5.0
588,74,open_chat,2025-08-28 09:03:13,"{""card_id"": 661, ""stay_ms"": 12761}",127.0.0.1,uwung30qzk1e,Mozilla/5.0
589,74,send_msg,2025-07-21 14:10:13,"{""card_id"": 381, ""stay_ms"": 5326}",127.0.0.1,vl1ii8677yex,Mozilla/5.0
590,74,report,2025-07-18 15:21:13,"{""card_id"": 1306, ""stay_ms"": 9795}",127.0.0.1,yvfdbz3zaa5b,Mozilla/5.0
591,74,open_profile,2025-08-02 00:47:13,"{""card_id"": 1314, ""stay_ms"": 3976}",127.0.0.1,8gh5s0kghw77,Mozilla/5.0
592,74,video_book,2025-08-30 11:48:13,"{""card_id"": 1930, ""stay_ms"": 14157}",127.0.0.1,ojtz7al9wbwg,Mozilla/5.0
593,74,reject,2025-08-19 16:22:13,"{""card_id"": 475, ""stay_ms"": 7599}",127.0.0.1,fj2nuex232nq,Mozilla/5.0
594,74,view_card,2025-08-20 16:07:13,"{""card_id"": 1988, ""stay_ms"": 7664}",127.0.0.1,4j5ruz38r760,Mozilla/5.0
595,75,video_book,2025-08-01 20:35:13,"{""card_id"": 1827, ""stay_ms"": 9732}",127.0.0.1,ui1smpuq3n0l,Mozilla/5.0
596,75,open_profile,2025-08-03 20:03:13,"{""card_id"": 1264, ""stay_ms"": 11630}",127.0.0.1,w2axwgxlz3x1,Mozilla/5.0
597,75,open_chat,2025-08-19 17:53:13,"{""card_id"": 679, ""stay_ms"": 5976}",127.0.0.1,zpbw9t73bikz,Mozilla/5.0
598,75,reject,2025-07-21 14:07:13,"{""card_id"": 322, ""stay_ms"": 15445}",127.0.0.1,5fkr482ifcxa,Mozilla/5.0
599,75,open_profile,2025-07-12 22:00:13,"{""card_id"": 1537, ""stay_ms"": 6845}",127.0.0.1,hk7dv6vj2ggi,Mozilla/5.0
600,75,send_msg,2025-08-25 07:04:13,"{""card_id"": 303, ""stay_ms"": 11392}",127.0.0.1,uizae6yw69ov,Mozilla/5.0
601,75,send_msg,2025-07-28 07:34:13,"{""card_id"": 1367, ""stay_ms"": 19177}",127.0.0.1,ows8fnguv1zt,Mozilla/5.0
602,75,reject,2025-07-10 11:13:13,"{""card_id"": 541, ""stay_ms"": 17154}",127.0.0.1,82in14i2nwqj,Mozilla/5.0
603,75,video_book,2025-08-25 08:17:13,"{""card_id"": 207, ""stay_ms"": 2212}",127.0.0.1,40vmvxi88mll,Mozilla/5.0
604,75,date_create,2025-07-15 11:59:13,"{""card_id"": 1616, ""stay_ms"": 3650}",127.0.0.1,ji2bf8r0irl4,Mozilla/5.0
605,76,reject,2025-06-30 19:25:13,"{""card_id"": 674, ""stay_ms"": 6615}",127.0.0.1,8l3nqq035915,Mozilla/5.0
606,76,reject,2025-06-30 12:10:13,"{""card_id"": 1260, ""stay_ms"": 1618}",127.0.0.1,ti3talzhjy35,Mozilla/5.0
607,76,date_create,2025-07-01 15:30:13,"{""card_id"": 658, ""stay_ms"": 4272}",127.0.0.1,03ehb0deeecc,Mozilla/5.0
608,76,open_chat,2025-06-24 21:18:13,"{""card_id"": 292, ""stay_ms"": 13661}",127.0.0.1,lvhh8mxrycne,Mozilla/5.0
609,76,open_profile,2025-08-08 00:20:13,"{""card_id"": 602, ""stay_ms"": 2926}",127.0.0.1,y0vqtxn975ho,Mozilla/5.0
610,76,send_msg,2025-07-24 17:28:13,"{""card_id"": 1581, ""stay_ms"": 13900}",127.0.0.1,3ownvbfdf8ep,Mozilla/5.0
611,76,report,2025-08-22 11:05:13,"{""card_id"": 937, ""stay_ms"": 16699}",127.0.0.1,fb7l3laxbimv,Mozilla/5.0
612,76,send_msg,2025-07-02 05:19:13,"{""card_id"": 422, ""stay_ms"": 4097}",127.0.0.1,xzz9w48ni02q,Mozilla/5.0
613,77,reject,2025-06-23 13:45:13,"{""card_id"": 15, ""stay_ms"": 18664}",127.0.0.1,m6mv0vdy3m12,Mozilla/5.0
614,77,report,2025-09-12 21:07:13,"{""card_id"": 1270, ""stay_ms"": 11479}",127.0.0.1,9d5a5vbwkwi4,Mozilla/5.0
615,77,video_book,2025-06-29 16:42:13,"{""card_id"": 1801, ""stay_ms"": 14698}",127.0.0.1,g1c1nx7rbhg3,Mozilla/5.0
616,77,view_card,2025-07-18 21:12:13,"{""card_id"": 18, ""stay_ms"": 14988}",127.0.0.1,wl0dvsbsb33c,Mozilla/5.0
617,77,video_book,2025-07-30 13:23:13,"{""card_id"": 1362, ""stay_ms"": 18300}",127.0.0.1,ub4w97loxjek,Mozilla/5.0
618,77,like,2025-08-04 20:57:13,"{""card_id"": 991, ""stay_ms"": 14944}",127.0.0.1,8wo6x6j0q03z,Mozilla/5.0
619,77,view_card,2025-08-29 19:30:13,"{""card_id"": 1416, ""stay_ms"": 15880}",127.0.0.1,39m3h9ce2rz7,Mozilla/5.0
620,77,open_profile,2025-08-14 08:15:13,"{""card_id"": 352, ""stay_ms"": 1180}",127.0.0.1,qwomt3tw8l08,Mozilla/5.0
621,78,date_create,2025-06-20 03:17:13,"{""card_id"": 1487, ""stay_ms"": 5107}",127.0.0.1,dl0biqkzn341,Mozilla/5.0
622,78,reject,2025-08-19 11:18:13,"{""card_id"": 255, ""stay_ms"": 11669}",127.0.0.1,eyqr0mdw65qt,Mozilla/5.0
623,78,report,2025-06-18 09:31:13,"{""card_id"": 1111, ""stay_ms"": 12936}",127.0.0.1,qjz3141iaa79,Mozilla/5.0
624,78,view_card,2025-08-17 07:41:13,"{""card_id"": 1775, ""stay_ms"": 9170}",127.0.0.1,48sdfnld9lyg,Mozilla/5.0
625,78,report,2025-08-11 06:30:13,"{""card_id"": 1988, ""stay_ms"": 12717}",127.0.0.1,gggh7xet6oax,Mozilla/5.0
626,78,open_profile,2025-08-14 01:11:13,"{""card_id"": 596, ""stay_ms"": 5041}",127.0.0.1,qn6grdwanj8f,Mozilla/5.0
627,78,like,2025-06-17 08:15:13,"{""card_id"": 54, ""stay_ms"": 5442}",127.0.0.1,cd0qm1oe47ma,Mozilla/5.0
628,78,like,2025-07-12 11:08:13,"{""card_id"": 818, ""stay_ms"": 5126}",127.0.0.1,7pscdra0msxj,Mozilla/5.0
629,78,report,2025-08-17 19:11:13,"{""card_id"": 1923, ""stay_ms"": 10589}",127.0.0.1,n0f7ooxk0lpd,Mozilla/5.0
630,78,send_msg,2025-06-19 19:56:13,"{""card_id"": 1885, ""stay_ms"": 10255}",127.0.0.1,r2coj44mzwb1,Mozilla/5.0
631,78,view_card,2025-09-12 11:42:13,"{""card_id"": 1160, ""stay_ms"": 1595}",127.0.0.1,o06z0drcxj08,Mozilla/5.0
632,78,view_card,2025-06-24 18:48:13,"{""card_id"": 1944, ""stay_ms"": 17174}",127.0.0.1,0m5p6p9ogaxz,Mozilla/5.0
633,79,send_msg,2025-07-21 11:43:13,"{""card_id"": 543, ""stay_ms"": 11270}",127.0.0.1,3hpvp789x0es,Mozilla/5.0
634,79,open_profile,2025-07-14 03:17:13,"{""card_id"": 1659, ""stay_ms"": 1210}",127.0.0.1,o4s2fs64a38u,Mozilla/5.0
635,79,open_profile,2025-07-11 11:35:13,"{""card_id"": 185, ""stay_ms"": 1736}",127.0.0.1,jfipzzigg6fp,Mozilla/5.0
636,79,view_card,2025-06-28 21:54:13,"{""card_id"": 1071, ""stay_ms"": 11069}",127.0.0.1,utdzaei88dwi,Mozilla/5.0
637,79,reject,2025-07-01 09:26:13,"{""card_id"": 1248, ""stay_ms"": 11250}",127.0.0.1,27udgsryen86,Mozilla/5.0
638,79,view_card,2025-08-19 08:46:13,"{""card_id"": 1756, ""stay_ms"": 9245}",127.0.0.1,u100p66emi6m,Mozilla/5.0
639,79,open_chat,2025-06-26 11:36:13,"{""card_id"": 832, ""stay_ms"": 3097}",127.0.0.1,ybgtwxsab0bs,Mozilla/5.0
640,80,view_card,2025-07-25 14:51:13,"{""card_id"": 932, ""stay_ms"": 17509}",127.0.0.1,xivrsrucamtm,Mozilla/5.0
641,80,view_card,2025-06-18 09:11:13,"{""card_id"": 217, ""stay_ms"": 4107}",127.0.0.1,ev2q35xtb0fh,Mozilla/5.0
642,80,video_book,2025-06-22 04:06:13,"{""card_id"": 107, ""stay_ms"": 13617}",127.0.0.1,nkwkxcd0prss,Mozilla/5.0
643,80,open_profile,2025-07-01 14:22:13,"{""card_id"": 444, ""stay_ms"": 3625}",127.0.0.1,zvy4v3h3hogv,Mozilla/5.0
644,80,like,2025-08-25 08:29:13,"{""card_id"": 1692, ""stay_ms"": 10970}",127.0.0.1,70yypctnjbso,Mozilla/5.0
645,80,date_create,2025-08-28 13:04:13,"{""card_id"": 1481, ""stay_ms"": 8920}",127.0.0.1,bibg29f8nyw8,Mozilla/5.0
646,80,view_card,2025-09-04 13:30:13,"{""card_id"": 703, ""stay_ms"": 14655}",127.0.0.1,xlwehk4zy0a6,Mozilla/5.0
647,80,open_profile,2025-06-19 13:24:13,"{""card_id"": 665, ""stay_ms"": 14739}",127.0.0.1,nxoc8hagq43b,Mozilla/5.0
648,80,open_profile,2025-06-27 20:55:13,"{""card_id"": 943, ""stay_ms"": 9471}",127.0.0.1,4zogs7cfcrp2,Mozilla/5.0
649,81,date_create,2025-09-08 21:04:13,"{""card_id"": 1466, ""stay_ms"": 19343}",127.0.0.1,tytftwl3ma86,Mozilla/5.0
650,81,open_chat,2025-06-17 06:35:13,"{""card_id"": 1879, ""stay_ms"": 15484}",127.0.0.1,lpkq0urh4e81,Mozilla/5.0
651,81,video_book,2025-09-02 22:29:13,"{""card_id"": 1015, ""stay_ms"": 16736}",127.0.0.1,un615okomxd1,Mozilla/5.0
652,81,view_card,2025-07-26 02:33:13,"{""card_id"": 720, ""stay_ms"": 13950}",127.0.0.1,btp0xogi5uv5,Mozilla/5.0
653,81,date_create,2025-06-24 08:15:13,"{""card_id"": 433, ""stay_ms"": 7067}",127.0.0.1,yrh5wwep2ib5,Mozilla/5.0
654,81,reject,2025-07-08 20:34:13,"{""card_id"": 527, ""stay_ms"": 2055}",127.0.0.1,uz4eyu9oq63i,Mozilla/5.0
655,81,video_book,2025-08-06 08:25:13,"{""card_id"": 424, ""stay_ms"": 12813}",127.0.0.1,zbmo49mmcds2,Mozilla/5.0
656,81,video_book,2025-07-23 16:06:13,"{""card_id"": 1238, ""stay_ms"": 1564}",127.0.0.1,f8chm6gttfpt,Mozilla/5.0
657,81,video_book,2025-07-08 17:54:13,"{""card_id"": 334, ""stay_ms"": 2532}",127.0.0.1,fpuhzrn72ws6,Mozilla/5.0
658,82,video_book,2025-06-20 20:44:13,"{""card_id"": 1197, ""stay_ms"": 3190}",127.0.0.1,zv2gthhg3rr7,Mozilla/5.0
659,82,open_chat,2025-09-08 03:36:13,"{""card_id"": 1696, ""stay_ms"": 15291}",127.0.0.1,esls1colt85u,Mozilla/5.0
660,82,open_profile,2025-07-04 09:25:13,"{""card_id"": 1007, ""stay_ms"": 17130}",127.0.0.1,m889jwapodo0,Mozilla/5.0
661,82,report,2025-09-01 06:49:13,"{""card_id"": 77, ""stay_ms"": 4786}",127.0.0.1,1k8oxourbt9l,Mozilla/5.0
662,82,reject,2025-08-07 04:09:13,"{""card_id"": 56, ""stay_ms"": 6192}",127.0.0.1,0ytutxamiqo0,Mozilla/5.0
663,82,video_book,2025-06-29 22:36:13,"{""card_id"": 400, ""stay_ms"": 14699}",127.0.0.1,ohv2y7xnrnu7,Mozilla/5.0
664,82,date_create,2025-07-01 12:57:13,"{""card_id"": 23, ""stay_ms"": 5890}",127.0.0.1,2oki4fhysbd8,Mozilla/5.0
665,82,view_card,2025-08-23 15:19:13,"{""card_id"": 114, ""stay_ms"": 7392}",127.0.0.1,n73q8aha6dxc,Mozilla/5.0
666,82,open_chat,2025-08-01 12:30:13,"{""card_id"": 1466, ""stay_ms"": 4813}",127.0.0.1,h2q9qj5opk9u,Mozilla/5.0
667,83,view_card,2025-07-12 21:40:13,"{""card_id"": 1397, ""stay_ms"": 13972}",127.0.0.1,ytrmz2w510ao,Mozilla/5.0
668,83,report,2025-07-24 11:17:13,"{""card_id"": 1707, ""stay_ms"": 17152}",127.0.0.1,148a762ckaka,Mozilla/5.0
669,83,send_msg,2025-06-21 00:43:13,"{""card_id"": 169, ""stay_ms"": 5822}",127.0.0.1,d0jtge1vja8r,Mozilla/5.0
670,83,report,2025-07-18 23:42:13,"{""card_id"": 840, ""stay_ms"": 8426}",127.0.0.1,tfyppi678qgj,Mozilla/5.0
671,83,send_msg,2025-08-27 22:32:13,"{""card_id"": 267, ""stay_ms"": 5068}",127.0.0.1,18vrftwm4b2x,Mozilla/5.0
672,83,like,2025-08-31 02:56:13,"{""card_id"": 1085, ""stay_ms"": 4903}",127.0.0.1,4za4w9g034zu,Mozilla/5.0
673,83,open_profile,2025-09-13 15:25:13,"{""card_id"": 9, ""stay_ms"": 2963}",127.0.0.1,cikge0k1fuvp,Mozilla/5.0
674,83,like,2025-06-22 01:50:13,"{""card_id"": 947, ""stay_ms"": 12224}",127.0.0.1,msieuxjnc2ry,Mozilla/5.0
675,83,send_msg,2025-08-15 13:50:13,"{""card_id"": 1753, ""stay_ms"": 19973}",127.0.0.1,fdluneeu1j94,Mozilla/5.0
676,83,view_card,2025-07-23 00:18:13,"{""card_id"": 400, ""stay_ms"": 3906}",127.0.0.1,qs4oj2qvwp3o,Mozilla/5.0
677,83,open_profile,2025-07-21 00:49:13,"{""card_id"": 958, ""stay_ms"": 7035}",127.0.0.1,c19xi40sxo6t,Mozilla/5.0
678,84,view_card,2025-08-15 01:30:13,"{""card_id"": 556, ""stay_ms"": 4826}",127.0.0.1,omcurfglzx5h,Mozilla/5.0
679,84,open_profile,2025-09-13 21:47:13,"{""card_id"": 510, ""stay_ms"": 5952}",127.0.0.1,bunhp3tt12wj,Mozilla/5.0
680,84,reject,2025-06-27 04:37:13,"{""card_id"": 1698, ""stay_ms"": 8115}",127.0.0.1,bhmdjfzqpltg,Mozilla/5.0
681,84,date_create,2025-07-09 19:41:13,"{""card_id"": 339, ""stay_ms"": 4493}",127.0.0.1,oyi75owfrfj1,Mozilla/5.0
682,84,open_chat,2025-07-01 19:53:13,"{""card_id"": 1390, ""stay_ms"": 17688}",127.0.0.1,ayosh5wsmag2,Mozilla/5.0
683,84,date_create,2025-09-06 06:27:13,"{""card_id"": 233, ""stay_ms"": 14159}",127.0.0.1,166onmvp4xgf,Mozilla/5.0
684,84,view_card,2025-07-14 18:16:13,"{""card_id"": 18, ""stay_ms"": 6991}",127.0.0.1,alhxj447cnc2,Mozilla/5.0
