id,user_id,event_name,event_time,event_props,client_ip,device_id,ua
3469,409,date_create,2025-08-23 05:23:02,"{""card_id"": 1264, ""stay_ms"": 7332}",127.0.0.1,kudwi8rn1gm8,Mozilla/5.0
3470,409,view_card,2025-08-31 07:51:02,"{""card_id"": 285, ""stay_ms"": 19240}",127.0.0.1,tslox0r9igov,Mozilla/5.0
3471,409,report,2025-08-27 17:54:02,"{""card_id"": 900, ""stay_ms"": 9644}",127.0.0.1,nj658wdetsf9,Mozilla/5.0
3472,409,view_card,2025-08-02 05:32:02,"{""card_id"": 571, ""stay_ms"": 19735}",127.0.0.1,pg9gzur60wwj,Mozilla/5.0
3473,409,report,2025-07-13 12:09:02,"{""card_id"": 927, ""stay_ms"": 2240}",127.0.0.1,96et2km6src7,Mozilla/5.0
3474,409,like,2025-09-08 12:00:02,"{""card_id"": 835, ""stay_ms"": 10889}",127.0.0.1,qzxfj5gdbnmd,Mozilla/5.0
3475,409,open_chat,2025-06-24 02:35:02,"{""card_id"": 130, ""stay_ms"": 9807}",127.0.0.1,9cil6il9k3ye,Mozilla/5.0
3476,410,view_card,2025-07-16 19:09:02,"{""card_id"": 1218, ""stay_ms"": 18894}",127.0.0.1,9591d1rsme4x,Mozilla/5.0
3477,410,open_profile,2025-08-16 01:39:02,"{""card_id"": 1587, ""stay_ms"": 10429}",127.0.0.1,e2vrgddm2ljh,Mozilla/5.0
3478,410,date_create,2025-08-04 04:02:02,"{""card_id"": 1014, ""stay_ms"": 11029}",127.0.0.1,wu1s19yo2qhn,Mozilla/5.0
3479,410,send_msg,2025-07-30 04:47:02,"{""card_id"": 1533, ""stay_ms"": 2971}",127.0.0.1,wkcqpl7bx7zk,Mozilla/5.0
3480,410,date_create,2025-08-07 02:16:02,"{""card_id"": 871, ""stay_ms"": 3747}",127.0.0.1,rh19xl8e7mou,Mozilla/5.0
3481,410,reject,2025-06-15 14:00:02,"{""card_id"": 1667, ""stay_ms"": 3268}",127.0.0.1,0xhim06bgwzn,Mozilla/5.0
3482,410,open_profile,2025-07-12 05:48:02,"{""card_id"": 1279, ""stay_ms"": 2825}",127.0.0.1,0d512srqoi94,Mozilla/5.0
3483,410,like,2025-08-31 04:53:02,"{""card_id"": 1801, ""stay_ms"": 2185}",127.0.0.1,x5njkgzdh9pn,Mozilla/5.0
3484,410,like,2025-08-13 07:00:02,"{""card_id"": 1742, ""stay_ms"": 1029}",127.0.0.1,iaxdrms8ucpg,Mozilla/5.0
3485,411,date_create,2025-06-18 07:54:02,"{""card_id"": 803, ""stay_ms"": 3756}",127.0.0.1,cn9i5wi0uou5,Mozilla/5.0
3486,411,view_card,2025-08-30 10:56:02,"{""card_id"": 116, ""stay_ms"": 9631}",127.0.0.1,aaf49fyocmk3,Mozilla/5.0
3487,411,video_book,2025-08-14 03:21:02,"{""card_id"": 241, ""stay_ms"": 8139}",127.0.0.1,58o5fo1z5agn,Mozilla/5.0
3488,411,open_profile,2025-07-02 14:41:02,"{""card_id"": 1340, ""stay_ms"": 2172}",127.0.0.1,nyte13is4g4q,Mozilla/5.0
3489,411,view_card,2025-07-13 13:40:02,"{""card_id"": 727, ""stay_ms"": 6227}",127.0.0.1,d2tt2mk2m3d9,Mozilla/5.0
3490,411,view_card,2025-07-05 09:39:02,"{""card_id"": 1872, ""stay_ms"": 2763}",127.0.0.1,qmvr678kdj47,Mozilla/5.0
3491,411,reject,2025-08-09 15:11:02,"{""card_id"": 183, ""stay_ms"": 18641}",127.0.0.1,zsrc7lcp829j,Mozilla/5.0
3492,411,video_book,2025-08-20 08:03:02,"{""card_id"": 108, ""stay_ms"": 13083}",127.0.0.1,ee52a2ekcwed,Mozilla/5.0
3493,411,open_chat,2025-08-12 00:48:02,"{""card_id"": 461, ""stay_ms"": 1889}",127.0.0.1,h6aldqvakjhi,Mozilla/5.0
3494,411,reject,2025-09-10 06:10:02,"{""card_id"": 1357, ""stay_ms"": 3817}",127.0.0.1,9nbyc3dltbra,Mozilla/5.0
3495,411,view_card,2025-09-01 19:18:02,"{""card_id"": 1074, ""stay_ms"": 11362}",127.0.0.1,4k47jumozn8i,Mozilla/5.0
3496,412,open_profile,2025-08-04 04:46:02,"{""card_id"": 1447, ""stay_ms"": 10100}",127.0.0.1,576oo3wexqov,Mozilla/5.0
3497,412,date_create,2025-08-29 02:24:02,"{""card_id"": 715, ""stay_ms"": 10802}",127.0.0.1,rwwx8il7ludf,Mozilla/5.0
3498,412,date_create,2025-07-01 12:16:02,"{""card_id"": 262, ""stay_ms"": 4587}",127.0.0.1,ov5hvxbpqpom,Mozilla/5.0
3499,412,video_book,2025-09-02 10:40:02,"{""card_id"": 1788, ""stay_ms"": 17423}",127.0.0.1,aj0icoyy90pe,Mozilla/5.0
3500,412,like,2025-08-10 18:54:02,"{""card_id"": 552, ""stay_ms"": 12645}",127.0.0.1,uwmvm7fogbm5,Mozilla/5.0
3501,412,open_profile,2025-08-09 07:05:02,"{""card_id"": 963, ""stay_ms"": 3946}",127.0.0.1,wnd7jt6l7n1d,Mozilla/5.0
3502,412,open_profile,2025-07-07 01:04:02,"{""card_id"": 1138, ""stay_ms"": 19561}",127.0.0.1,ohgevhuntsng,Mozilla/5.0
3503,412,like,2025-07-16 10:17:02,"{""card_id"": 896, ""stay_ms"": 16552}",127.0.0.1,8yetuz4n7hdc,Mozilla/5.0
3504,412,send_msg,2025-07-26 05:41:02,"{""card_id"": 1497, ""stay_ms"": 12062}",127.0.0.1,1o29n4mpg61q,Mozilla/5.0
3505,413,reject,2025-08-13 06:37:02,"{""card_id"": 1359, ""stay_ms"": 18187}",127.0.0.1,sjtwmnqvalt3,Mozilla/5.0
3506,413,view_card,2025-08-28 23:36:02,"{""card_id"": 762, ""stay_ms"": 17863}",127.0.0.1,cnsnauk26qep,Mozilla/5.0
3507,413,date_create,2025-06-15 10:12:02,"{""card_id"": 1015, ""stay_ms"": 8046}",127.0.0.1,vnk3rxejttbl,Mozilla/5.0
3508,413,date_create,2025-07-01 04:28:02,"{""card_id"": 1800, ""stay_ms"": 18537}",127.0.0.1,6ryx84k3039v,Mozilla/5.0
3509,413,view_card,2025-06-13 06:01:02,"{""card_id"": 166, ""stay_ms"": 6592}",127.0.0.1,3vpvpqzc419g,Mozilla/5.0
3510,413,video_book,2025-08-04 22:57:02,"{""card_id"": 823, ""stay_ms"": 2896}",127.0.0.1,4ag84n74f05y,Mozilla/5.0
3511,413,video_book,2025-08-12 19:45:02,"{""card_id"": 772, ""stay_ms"": 12507}",127.0.0.1,8qyv74o51ibd,Mozilla/5.0
3512,413,reject,2025-08-03 12:41:02,"{""card_id"": 807, ""stay_ms"": 13546}",127.0.0.1,udqqy1l04hcq,Mozilla/5.0
3513,413,report,2025-06-21 01:49:02,"{""card_id"": 535, ""stay_ms"": 15431}",127.0.0.1,ffjlz0h63sm2,Mozilla/5.0
3514,414,open_chat,2025-06-24 23:57:02,"{""card_id"": 248, ""stay_ms"": 18116}",127.0.0.1,4f9wgc4jyr50,Mozilla/5.0
3515,414,report,2025-09-08 08:19:02,"{""card_id"": 1451, ""stay_ms"": 19730}",127.0.0.1,osg7owpid0t9,Mozilla/5.0
3516,414,open_chat,2025-08-25 23:58:02,"{""card_id"": 798, ""stay_ms"": 6951}",127.0.0.1,z99gcyefpqww,Mozilla/5.0
3517,414,like,2025-07-25 08:01:02,"{""card_id"": 1479, ""stay_ms"": 6753}",127.0.0.1,3wrsfat828e9,Mozilla/5.0
3518,414,video_book,2025-07-23 22:41:02,"{""card_id"": 1133, ""stay_ms"": 4699}",127.0.0.1,pdjios48qqg5,Mozilla/5.0
3519,414,reject,2025-08-15 07:43:02,"{""card_id"": 35, ""stay_ms"": 5592}",127.0.0.1,inuffkuv46kq,Mozilla/5.0
3520,414,reject,2025-08-15 04:34:02,"{""card_id"": 1134, ""stay_ms"": 2923}",127.0.0.1,mcq2qp0apl26,Mozilla/5.0
3521,414,open_profile,2025-08-22 06:50:02,"{""card_id"": 565, ""stay_ms"": 12168}",127.0.0.1,2dsuyxjnch2n,Mozilla/5.0
3522,414,video_book,2025-08-17 20:45:02,"{""card_id"": 1886, ""stay_ms"": 16135}",127.0.0.1,bouw8iuzo49e,Mozilla/5.0
3523,414,send_msg,2025-07-25 19:22:02,"{""card_id"": 747, ""stay_ms"": 16878}",127.0.0.1,4nza1j4qur0c,Mozilla/5.0
3524,415,send_msg,2025-06-19 20:52:02,"{""card_id"": 225, ""stay_ms"": 15808}",127.0.0.1,jadtsrwh19n5,Mozilla/5.0
3525,415,view_card,2025-07-27 03:58:02,"{""card_id"": 807, ""stay_ms"": 3709}",127.0.0.1,98s1wy5hxf3o,Mozilla/5.0
3526,415,send_msg,2025-08-29 23:06:02,"{""card_id"": 916, ""stay_ms"": 1262}",127.0.0.1,pxt2fkeagz9n,Mozilla/5.0
3527,415,video_book,2025-08-24 14:13:02,"{""card_id"": 1980, ""stay_ms"": 8067}",127.0.0.1,fxmymnwjlh21,Mozilla/5.0
3528,415,video_book,2025-07-31 23:53:02,"{""card_id"": 1405, ""stay_ms"": 2260}",127.0.0.1,esdvsbov3lh1,Mozilla/5.0
3529,415,like,2025-07-01 15:57:02,"{""card_id"": 204, ""stay_ms"": 17110}",127.0.0.1,usgbdsa0vrwu,Mozilla/5.0
3530,415,view_card,2025-07-03 16:51:02,"{""card_id"": 895, ""stay_ms"": 12204}",127.0.0.1,dwwvoloz35k8,Mozilla/5.0
3531,415,report,2025-09-06 17:09:02,"{""card_id"": 789, ""stay_ms"": 14409}",127.0.0.1,d5rckctrqln0,Mozilla/5.0
3532,415,open_profile,2025-06-27 13:41:02,"{""card_id"": 1592, ""stay_ms"": 7867}",127.0.0.1,zfrngkgutnzz,Mozilla/5.0
3533,415,reject,2025-08-08 09:56:02,"{""card_id"": 1059, ""stay_ms"": 18316}",127.0.0.1,gm3tpz4ve6h5,Mozilla/5.0
3534,415,reject,2025-07-11 17:32:02,"{""card_id"": 1828, ""stay_ms"": 5120}",127.0.0.1,v8o98fyfvy1f,Mozilla/5.0
3535,416,video_book,2025-09-09 10:17:02,"{""card_id"": 803, ""stay_ms"": 14154}",127.0.0.1,jqvq0uu3zm74,Mozilla/5.0
3536,416,report,2025-08-27 09:59:02,"{""card_id"": 1732, ""stay_ms"": 18581}",127.0.0.1,r8mk9qmvr8va,Mozilla/5.0
3537,416,like,2025-07-20 08:35:02,"{""card_id"": 1705, ""stay_ms"": 18966}",127.0.0.1,q6mlyh2dts5l,Mozilla/5.0
3538,416,send_msg,2025-08-07 19:52:02,"{""card_id"": 1367, ""stay_ms"": 14305}",127.0.0.1,z7ftdydl3afq,Mozilla/5.0
3539,416,date_create,2025-08-01 23:33:02,"{""card_id"": 1798, ""stay_ms"": 9808}",127.0.0.1,0d5rl2cycuhu,Mozilla/5.0
3540,416,view_card,2025-07-11 16:41:02,"{""card_id"": 1322, ""stay_ms"": 5482}",127.0.0.1,90bdrspjlx7e,Mozilla/5.0
3541,416,like,2025-06-21 18:14:02,"{""card_id"": 1281, ""stay_ms"": 7714}",127.0.0.1,p3i9gofmivkr,Mozilla/5.0
3542,417,report,2025-08-25 17:30:02,"{""card_id"": 208, ""stay_ms"": 8034}",127.0.0.1,96ni6breqvez,Mozilla/5.0
3543,417,video_book,2025-09-03 07:33:02,"{""card_id"": 1165, ""stay_ms"": 6770}",127.0.0.1,9o90gr2mrozl,Mozilla/5.0
3544,417,send_msg,2025-06-25 23:46:02,"{""card_id"": 1997, ""stay_ms"": 1656}",127.0.0.1,11bbjzatk9yq,Mozilla/5.0
3545,417,report,2025-07-24 02:14:02,"{""card_id"": 1922, ""stay_ms"": 18875}",127.0.0.1,diz60uzb1od7,Mozilla/5.0
3546,417,open_chat,2025-07-12 07:40:02,"{""card_id"": 1212, ""stay_ms"": 13156}",127.0.0.1,r5muzi8x6hdk,Mozilla/5.0
3547,417,view_card,2025-09-05 23:57:02,"{""card_id"": 77, ""stay_ms"": 7343}",127.0.0.1,x4870ros6pek,Mozilla/5.0
3548,417,reject,2025-06-11 22:29:02,"{""card_id"": 1177, ""stay_ms"": 19164}",127.0.0.1,ew6l1rkmmrpk,Mozilla/5.0
3549,418,video_book,2025-07-22 03:54:02,"{""card_id"": 1180, ""stay_ms"": 6367}",127.0.0.1,e6pxuwi98fru,Mozilla/5.0
3550,418,view_card,2025-07-14 07:23:02,"{""card_id"": 509, ""stay_ms"": 9595}",127.0.0.1,zfiaz22utkol,Mozilla/5.0
3551,418,send_msg,2025-07-25 10:43:02,"{""card_id"": 1624, ""stay_ms"": 7960}",127.0.0.1,wh9wrt4hpbva,Mozilla/5.0
3552,418,reject,2025-07-01 03:38:02,"{""card_id"": 850, ""stay_ms"": 6024}",127.0.0.1,wwoyq5pahbro,Mozilla/5.0
3553,418,like,2025-08-28 16:25:02,"{""card_id"": 1635, ""stay_ms"": 9017}",127.0.0.1,3exh8mvfl9wz,Mozilla/5.0
3554,418,video_book,2025-07-28 01:25:02,"{""card_id"": 1305, ""stay_ms"": 16948}",127.0.0.1,wqbn90rtp3ta,Mozilla/5.0
3555,419,date_create,2025-07-24 11:03:02,"{""card_id"": 682, ""stay_ms"": 11543}",127.0.0.1,e13um4dzsohd,Mozilla/5.0
3556,419,open_chat,2025-06-30 22:09:02,"{""card_id"": 252, ""stay_ms"": 9950}",127.0.0.1,koj5zrmoxqwg,Mozilla/5.0
3557,419,open_chat,2025-07-27 02:49:02,"{""card_id"": 754, ""stay_ms"": 12936}",127.0.0.1,2q58r0u5g14o,Mozilla/5.0
3558,419,reject,2025-09-02 13:55:02,"{""card_id"": 325, ""stay_ms"": 12073}",127.0.0.1,995ppnclueh2,Mozilla/5.0
3559,419,report,2025-06-27 11:45:02,"{""card_id"": 51, ""stay_ms"": 9524}",127.0.0.1,ntigcrwcv9jt,Mozilla/5.0
3560,420,view_card,2025-08-06 10:50:02,"{""card_id"": 369, ""stay_ms"": 1418}",127.0.0.1,dq87uewoguhr,Mozilla/5.0
3561,420,like,2025-07-11 05:30:02,"{""card_id"": 1576, ""stay_ms"": 5277}",127.0.0.1,hvsqv9waqz6i,Mozilla/5.0
3562,420,date_create,2025-07-13 01:25:02,"{""card_id"": 969, ""stay_ms"": 4746}",127.0.0.1,2c85lzg5bdso,Mozilla/5.0
3563,420,send_msg,2025-07-25 19:23:02,"{""card_id"": 1439, ""stay_ms"": 16480}",127.0.0.1,x3kmogvdbvag,Mozilla/5.0
3564,420,send_msg,2025-09-06 15:23:02,"{""card_id"": 745, ""stay_ms"": 6335}",127.0.0.1,f38kjf1avx1w,Mozilla/5.0
3565,420,reject,2025-08-02 02:53:02,"{""card_id"": 60, ""stay_ms"": 10458}",127.0.0.1,egz6buvcpshb,Mozilla/5.0
3566,420,reject,2025-09-07 13:14:02,"{""card_id"": 273, ""stay_ms"": 14707}",127.0.0.1,5t0aumec13g4,Mozilla/5.0
3567,420,open_chat,2025-07-11 17:48:02,"{""card_id"": 936, ""stay_ms"": 2881}",127.0.0.1,86ysdocmo6wn,Mozilla/5.0
3568,420,open_chat,2025-08-26 09:49:02,"{""card_id"": 629, ""stay_ms"": 10729}",127.0.0.1,5px5fw4o2njv,Mozilla/5.0
3569,420,open_profile,2025-08-25 14:34:02,"{""card_id"": 1162, ""stay_ms"": 18109}",127.0.0.1,0z7dau76pt9o,Mozilla/5.0
3570,421,send_msg,2025-09-07 23:17:02,"{""card_id"": 1637, ""stay_ms"": 16702}",127.0.0.1,y3c3o5431c4r,Mozilla/5.0
3571,421,open_profile,2025-07-31 17:41:02,"{""card_id"": 710, ""stay_ms"": 17319}",127.0.0.1,gry7tm07ho5f,Mozilla/5.0
3572,421,open_profile,2025-08-21 04:26:02,"{""card_id"": 1347, ""stay_ms"": 6971}",127.0.0.1,yfrnyym6hls3,Mozilla/5.0
3573,421,send_msg,2025-06-26 10:51:02,"{""card_id"": 376, ""stay_ms"": 4555}",127.0.0.1,wkpcw4wmc3h6,Mozilla/5.0
3574,421,reject,2025-08-03 10:39:02,"{""card_id"": 1789, ""stay_ms"": 13590}",127.0.0.1,kng0x17zorpe,Mozilla/5.0
3575,421,like,2025-07-16 04:29:02,"{""card_id"": 1816, ""stay_ms"": 9087}",127.0.0.1,nmvzh34tkqqf,Mozilla/5.0
3576,422,video_book,2025-06-18 20:24:02,"{""card_id"": 1270, ""stay_ms"": 11734}",127.0.0.1,2i0xnmwzv0qe,Mozilla/5.0
3577,422,view_card,2025-07-09 22:44:02,"{""card_id"": 1226, ""stay_ms"": 11450}",127.0.0.1,pxznfp35r31z,Mozilla/5.0
3578,422,view_card,2025-08-31 11:04:02,"{""card_id"": 7, ""stay_ms"": 1924}",127.0.0.1,3u9rcvhm8h99,Mozilla/5.0
3579,422,open_profile,2025-08-17 10:02:02,"{""card_id"": 926, ""stay_ms"": 6357}",127.0.0.1,m84kdm2q2r3q,Mozilla/5.0
3580,422,reject,2025-09-03 19:51:02,"{""card_id"": 1520, ""stay_ms"": 16888}",127.0.0.1,jdykyk020o55,Mozilla/5.0
3581,422,open_profile,2025-08-10 13:41:02,"{""card_id"": 869, ""stay_ms"": 2697}",127.0.0.1,ccoan3pq7afm,Mozilla/5.0
3582,422,reject,2025-06-20 05:21:02,"{""card_id"": 209, ""stay_ms"": 1674}",127.0.0.1,pmkesn5pg3gn,Mozilla/5.0
3583,422,open_chat,2025-08-01 01:04:02,"{""card_id"": 878, ""stay_ms"": 18670}",127.0.0.1,ac7ju90hxx5k,Mozilla/5.0
3584,422,reject,2025-09-06 20:40:02,"{""card_id"": 1922, ""stay_ms"": 7060}",127.0.0.1,1wkc7djt2c3g,Mozilla/5.0
3585,423,view_card,2025-06-12 01:25:02,"{""card_id"": 813, ""stay_ms"": 1203}",127.0.0.1,24v1ui8lak2a,Mozilla/5.0
3586,423,report,2025-08-31 02:35:02,"{""card_id"": 1901, ""stay_ms"": 3581}",127.0.0.1,ftclpgsv21k4,Mozilla/5.0
3587,423,open_profile,2025-08-11 19:39:02,"{""card_id"": 1406, ""stay_ms"": 9223}",127.0.0.1,wqoacbec51a1,Mozilla/5.0
3588,423,open_profile,2025-06-18 18:28:02,"{""card_id"": 541, ""stay_ms"": 4815}",127.0.0.1,3opof0bl7o4g,Mozilla/5.0
3589,423,like,2025-07-24 15:33:02,"{""card_id"": 1375, ""stay_ms"": 18600}",127.0.0.1,7qd8n29iprck,Mozilla/5.0
3590,423,like,2025-07-16 17:26:02,"{""card_id"": 1847, ""stay_ms"": 1165}",127.0.0.1,vp3un7u6jg2y,Mozilla/5.0
3591,423,send_msg,2025-09-03 17:30:02,"{""card_id"": 819, ""stay_ms"": 5810}",127.0.0.1,ztdo6c9m51oz,Mozilla/5.0
3592,423,report,2025-07-03 03:34:02,"{""card_id"": 252, ""stay_ms"": 15766}",127.0.0.1,mwk0gbehlf29,Mozilla/5.0
3593,424,like,2025-06-29 01:25:02,"{""card_id"": 669, ""stay_ms"": 7841}",127.0.0.1,0d2kf72e8lr4,Mozilla/5.0
3594,424,open_chat,2025-06-23 23:42:02,"{""card_id"": 1137, ""stay_ms"": 19969}",127.0.0.1,bbn7nacewta5,Mozilla/5.0
3595,424,reject,2025-06-15 10:11:02,"{""card_id"": 434, ""stay_ms"": 16257}",127.0.0.1,wt8bys3t4u10,Mozilla/5.0
3596,424,open_chat,2025-07-19 05:06:02,"{""card_id"": 1972, ""stay_ms"": 18219}",127.0.0.1,40gc3f2bomls,Mozilla/5.0
3597,424,view_card,2025-06-21 06:10:02,"{""card_id"": 66, ""stay_ms"": 7654}",127.0.0.1,1th4s59brbom,Mozilla/5.0
3598,424,reject,2025-06-21 13:55:02,"{""card_id"": 100, ""stay_ms"": 9304}",127.0.0.1,bwkzo6ke2zor,Mozilla/5.0
3599,424,date_create,2025-06-25 21:22:02,"{""card_id"": 1576, ""stay_ms"": 12507}",127.0.0.1,2ntxnarh5etj,Mozilla/5.0
3600,425,like,2025-07-15 07:53:02,"{""card_id"": 717, ""stay_ms"": 4995}",127.0.0.1,dkf97zadyurj,Mozilla/5.0
3601,425,reject,2025-08-06 12:15:02,"{""card_id"": 1363, ""stay_ms"": 19813}",127.0.0.1,on1mqw2do20l,Mozilla/5.0
3602,425,open_profile,2025-07-05 19:12:02,"{""card_id"": 1044, ""stay_ms"": 11845}",127.0.0.1,72dop1gdvt88,Mozilla/5.0
3603,425,open_profile,2025-09-01 19:50:02,"{""card_id"": 1007, ""stay_ms"": 5584}",127.0.0.1,sufaexxvlngk,Mozilla/5.0
3604,425,report,2025-08-06 05:20:02,"{""card_id"": 438, ""stay_ms"": 3322}",127.0.0.1,vsx6m7qevzds,Mozilla/5.0
3605,425,report,2025-07-25 01:53:02,"{""card_id"": 1456, ""stay_ms"": 6286}",127.0.0.1,mltwhzqebyee,Mozilla/5.0
3606,425,video_book,2025-07-26 19:34:02,"{""card_id"": 1104, ""stay_ms"": 14861}",127.0.0.1,nu60mxt0tst3,Mozilla/5.0
3607,425,video_book,2025-06-11 19:45:02,"{""card_id"": 14, ""stay_ms"": 19496}",127.0.0.1,zak46qhyjqcy,Mozilla/5.0
3608,425,reject,2025-06-15 07:23:02,"{""card_id"": 482, ""stay_ms"": 15207}",127.0.0.1,ir82u7o7xrc1,Mozilla/5.0
3609,425,open_profile,2025-08-01 02:23:02,"{""card_id"": 1355, ""stay_ms"": 7145}",127.0.0.1,3375zkpeinr3,Mozilla/5.0
3610,426,open_profile,2025-08-17 17:26:02,"{""card_id"": 752, ""stay_ms"": 13497}",127.0.0.1,e0exkzkm0fcy,Mozilla/5.0
3611,426,send_msg,2025-07-01 17:18:02,"{""card_id"": 1812, ""stay_ms"": 1526}",127.0.0.1,3ceyjemoou1x,Mozilla/5.0
3612,426,date_create,2025-07-30 18:05:02,"{""card_id"": 674, ""stay_ms"": 5131}",127.0.0.1,45zikurjmett,Mozilla/5.0
3613,426,open_profile,2025-08-21 15:47:02,"{""card_id"": 827, ""stay_ms"": 12782}",127.0.0.1,zps23dl9di02,Mozilla/5.0
3614,426,date_create,2025-08-22 00:02:02,"{""card_id"": 1673, ""stay_ms"": 15966}",127.0.0.1,cu9e2dcvxbpc,Mozilla/5.0
3615,426,open_profile,2025-08-08 07:52:02,"{""card_id"": 68, ""stay_ms"": 8448}",127.0.0.1,52l8s5mahplv,Mozilla/5.0
3616,426,report,2025-06-30 20:32:02,"{""card_id"": 900, ""stay_ms"": 10598}",127.0.0.1,vfxhzlw6xvr1,Mozilla/5.0
3617,426,open_chat,2025-08-31 20:22:02,"{""card_id"": 1484, ""stay_ms"": 17885}",127.0.0.1,qfky9xxe4fq8,Mozilla/5.0
3618,426,date_create,2025-07-07 13:43:02,"{""card_id"": 1746, ""stay_ms"": 6909}",127.0.0.1,4h20z00oyxgc,Mozilla/5.0
3619,426,send_msg,2025-07-25 05:35:02,"{""card_id"": 530, ""stay_ms"": 11009}",127.0.0.1,uttna81j2n3o,Mozilla/5.0
3620,426,like,2025-07-18 04:08:02,"{""card_id"": 359, ""stay_ms"": 16619}",127.0.0.1,qcha0zozek9o,Mozilla/5.0
3621,426,video_book,2025-07-30 10:09:02,"{""card_id"": 104, ""stay_ms"": 5765}",127.0.0.1,0dpdmyavo33m,Mozilla/5.0
3622,427,report,2025-06-25 02:00:02,"{""card_id"": 1270, ""stay_ms"": 19130}",127.0.0.1,wpkrwariera1,Mozilla/5.0
3623,427,view_card,2025-06-19 03:21:02,"{""card_id"": 1761, ""stay_ms"": 4153}",127.0.0.1,z0tuk3uitj2q,Mozilla/5.0
3624,427,report,2025-06-24 10:02:02,"{""card_id"": 104, ""stay_ms"": 6873}",127.0.0.1,zye0a3ok3lci,Mozilla/5.0
3625,427,reject,2025-06-25 17:30:02,"{""card_id"": 654, ""stay_ms"": 17910}",127.0.0.1,abyht6vfgtl6,Mozilla/5.0
3626,427,send_msg,2025-06-29 11:31:02,"{""card_id"": 1617, ""stay_ms"": 8411}",127.0.0.1,pv51l4rmim6d,Mozilla/5.0
3627,427,report,2025-08-11 04:08:02,"{""card_id"": 813, ""stay_ms"": 16649}",127.0.0.1,nbg827iff31u,Mozilla/5.0
3628,428,reject,2025-08-29 22:03:02,"{""card_id"": 662, ""stay_ms"": 16965}",127.0.0.1,bpb1b36s4y1r,Mozilla/5.0
3629,428,video_book,2025-07-03 07:55:02,"{""card_id"": 255, ""stay_ms"": 7026}",127.0.0.1,zj8zd8qpdw5k,Mozilla/5.0
3630,428,reject,2025-09-06 06:36:02,"{""card_id"": 908, ""stay_ms"": 16598}",127.0.0.1,ijg1x1nrs27k,Mozilla/5.0
3631,428,open_profile,2025-08-06 21:28:02,"{""card_id"": 1633, ""stay_ms"": 14920}",127.0.0.1,8jy39tqajfyz,Mozilla/5.0
3632,428,open_chat,2025-08-22 00:17:02,"{""card_id"": 612, ""stay_ms"": 16555}",127.0.0.1,uti9gax0lzg8,Mozilla/5.0
3633,429,like,2025-06-21 20:13:02,"{""card_id"": 90, ""stay_ms"": 6665}",127.0.0.1,p30h7b1bcucn,Mozilla/5.0
3634,429,open_profile,2025-09-02 16:54:02,"{""card_id"": 1689, ""stay_ms"": 15000}",127.0.0.1,3krpq0yt2a4o,Mozilla/5.0
3635,429,reject,2025-07-25 14:22:02,"{""card_id"": 373, ""stay_ms"": 9233}",127.0.0.1,51xotie0fh47,Mozilla/5.0
3636,429,reject,2025-08-24 14:46:02,"{""card_id"": 1760, ""stay_ms"": 9574}",127.0.0.1,5tmay24qakwc,Mozilla/5.0
3637,429,like,2025-08-30 00:56:02,"{""card_id"": 1819, ""stay_ms"": 3468}",127.0.0.1,1o5d7w0545ry,Mozilla/5.0
3638,429,open_profile,2025-06-15 13:41:02,"{""card_id"": 707, ""stay_ms"": 7164}",127.0.0.1,0cxre2yruk2a,Mozilla/5.0
3639,429,video_book,2025-06-16 22:53:02,"{""card_id"": 298, ""stay_ms"": 16466}",127.0.0.1,4osp12ddcn6f,Mozilla/5.0
3640,429,video_book,2025-08-28 16:57:02,"{""card_id"": 378, ""stay_ms"": 6735}",127.0.0.1,af559r9oamfj,Mozilla/5.0
3641,429,reject,2025-08-13 23:54:02,"{""card_id"": 350, ""stay_ms"": 15923}",127.0.0.1,fnrsdt50sycl,Mozilla/5.0
3642,429,open_profile,2025-09-09 07:06:02,"{""card_id"": 871, ""stay_ms"": 7256}",127.0.0.1,rj3tg80qno59,Mozilla/5.0
3643,429,open_profile,2025-08-31 02:04:02,"{""card_id"": 838, ""stay_ms"": 13528}",127.0.0.1,w6q2uj1jz4mq,Mozilla/5.0
3644,429,reject,2025-08-20 22:53:02,"{""card_id"": 1841, ""stay_ms"": 7230}",127.0.0.1,35d7rfswwpl7,Mozilla/5.0
3645,430,like,2025-07-25 17:32:02,"{""card_id"": 1495, ""stay_ms"": 8613}",127.0.0.1,d2bcw66eilrd,Mozilla/5.0
3646,430,reject,2025-07-15 14:33:02,"{""card_id"": 138, ""stay_ms"": 2428}",127.0.0.1,g9z9zb0m5mx2,Mozilla/5.0
3647,430,view_card,2025-07-25 13:47:02,"{""card_id"": 590, ""stay_ms"": 10160}",127.0.0.1,qotnstvme093,Mozilla/5.0
3648,430,open_profile,2025-06-27 01:51:02,"{""card_id"": 7, ""stay_ms"": 17359}",127.0.0.1,sxoey19qv3jv,Mozilla/5.0
3649,430,view_card,2025-06-21 11:45:02,"{""card_id"": 461, ""stay_ms"": 17949}",127.0.0.1,7yn8i8r3b34t,Mozilla/5.0
3650,430,open_chat,2025-08-23 17:40:02,"{""card_id"": 1922, ""stay_ms"": 16262}",127.0.0.1,j0ueojss0uwv,Mozilla/5.0
3651,430,open_profile,2025-07-14 19:11:02,"{""card_id"": 1668, ""stay_ms"": 15086}",127.0.0.1,v2fzt82yaawm,Mozilla/5.0
